Timestamp,Value
2021-03-12T17:02:05+00:00,0.249
2021-03-17T16:01:11+00:00,0.24231735623119668
2021-03-17T16:01:37+00:00,0.21137011326127308
2021-08-03T16:25:35+00:00,0.002921202261273098
2021-08-03T16:25:35+00:00,0.0009737172550722661
2021-10-24T15:17:55+00:00,1.0896548372550723
2021-10-24T15:31:37+00:00,0.590024952128688
2021-10-24T15:31:37+00:00,0.5805653038391172
2021-10-24T15:31:37+00:00,0.5856357021229852
2021-10-24T15:50:46+00:00,0.5825040535626524
2021-10-24T16:22:06+00:00,0.10013075709293234
2021-10-24T16:22:06+00:00,0.08959881330959846
2021-10-25T07:57:08+00:00,0.07707141805686656
2021-10-25T07:57:08+00:00,0.5866918343894049
2021-10-25T07:58:09+00:00,0.5841884160641672
2021-10-25T08:00:09+00:00,0.07434081312856422
2021-10-25T08:00:09+00:00,0.0654414433227566
2021-10-25T08:01:22+00:00,0.059546062227471865
2021-10-25T14:37:51+00:00,3.306241162227472
2021-10-25T14:54:17+00:00,1.3062411622274719
2021-10-25T14:54:17+00:00,1.296355885900093
2021-10-25T15:09:56+00:00,0.296355885900093
2021-10-25T15:09:56+00:00,0.2833450383911051
2021-10-25T15:09:56+00:00,0.2833450383911051
2021-10-25T15:30:45+00:00,0.27555269909019603
2021-10-25T19:33:48+00:00,2.2705526990901963
2021-10-25T19:43:46+00:00,1.2705526990901963
2021-10-25T19:43:46+00:00,1.2649847050982745
2021-10-25T19:51:22+00:00,0.26498470509827454
2021-10-25T19:51:22+00:00,0.261209380258273
2021-10-25T19:53:51+00:00,0.2535102089985615
2021-10-25T20:12:05+00:00,0.23669300041058483
2021-10-25T20:14:07+00:00,0.23201579176265907
2021-10-25T20:20:17+00:00,0.2272560698136553
2021-10-25T20:23:30+00:00,0.20484819463827225
2021-10-25T20:24:14+00:00,0.1982317814126569
2021-10-25T20:27:21+00:00,0.176963322406197
2021-10-26T05:28:52+00:00,0.16368074090632576
2021-10-26T05:44:22+00:00,0.14712603105580416
2021-10-26T07:33:17+00:00,0.13443951692843187
2021-10-26T07:34:55+00:00,0.12970337864485043
2021-10-26T07:38:30+00:00,0.1176696888090519
2021-10-26T07:41:17+00:00,0.11410277215681511
2021-10-26T07:42:39+00:00,0.10292861265112858
2021-10-27T08:12:04+00:00,0.07381978748258484
2021-10-27T08:12:04+00:00,0.06663649548221416
2021-10-28T06:32:53+00:00,0.040690505705281294
2021-10-28T06:32:53+00:00,1.391420389597284
2021-10-31T13:39:37+00:00,1.3861558742364013
2021-10-31T13:39:37+00:00,2.099508126816665
2021-10-31T13:44:00+00:00,1.0895081268166649
2021-10-31T13:44:00+00:00,1.0861874111116077
2021-11-02T17:52:19+00:00,1.0702260252232247
2021-11-02T17:52:19+00:00,1.7214475502640298
2021-11-02T20:39:54+00:00,0.12144755026402976
2021-11-02T20:39:54+00:00,0.11643224017995014
2021-11-07T06:13:38+00:00,0.11317570390276153
2021-11-07T06:15:51+00:00,0.11111927785640403
2021-11-07T06:16:13+00:00,0.10581868315962221
2021-11-14T09:53:31+00:00,2.4856258031596226
2021-11-14T09:58:32+00:00,2.4824338731226776
2021-11-14T10:00:16+00:00,0.13267375651973223
2021-11-14T10:00:16+00:00,0.11991034422415053
2021-11-14T10:00:16+00:00,0.16911901849371191
2021-11-14T10:06:55+00:00,0.16452885433736145
2021-11-14T10:07:16+00:00,0.15740225483155612
2021-11-17T08:34:40+00:00,0.14597796179925968
2021-11-17T08:35:17+00:00,0.1342859795615309
2021-11-17T09:12:10+00:00,0.11278597027820905
2021-11-17T09:12:10+00:00,0.33148656970759494
2021-11-18T19:39:28+00:00,0.3187788234093949
2021-11-18T19:39:28+00:00,0.5188742740679341
2021-11-18T19:41:37+00:00,0.513598572464729
2021-11-18T23:02:00+00:00,0.5017930806838179
2021-11-18T23:02:00+00:00,0.5473892551993395
2021-11-22T23:12:52+00:00,0.10519425519933945
2021-11-22T23:12:52+00:00,0.10142417827250272
2021-11-25T12:43:19+00:00,0.09428881703341356
2021-11-25T12:45:19+00:00,0.08574094359301421
2021-11-28T18:03:03+00:00,0.07857123603732985
2021-11-28T18:04:59+00:00,0.06328722662106821
2021-11-28T18:04:59+00:00,1.0782316129091445
2021-11-29T17:25:41+00:00,1.0644865783218693
2021-11-29T17:25:41+00:00,2.412723038926991
2021-11-30T20:18:25+00:00,0.21272303892699096
2021-11-30T20:18:25+00:00,0.20915261462865062
2021-12-23T13:18:12+00:00,0.2032611408798634
2022-02-07T13:48:17+00:00,0.19965362014368113
2022-02-07T13:50:21+00:00,0.18190957264561317
2022-02-07T13:50:21+00:00,0.47054885133344526
2022-05-05T11:02:36+00:00,0.17054885133344527
2022-05-05T11:02:36+00:00,0.16981001488595113
2022-05-20T17:42:40+00:00,0.06481001488595113
2022-05-20T17:42:40+00:00,0.06398712592847426
2022-06-01T21:43:36+00:00,0.00798712592847426
2022-06-01T21:43:36+00:00,0.006803996790371988
2023-03-13T14:42:35+00:00,0.31113599679037196
2023-03-13T14:48:47+00:00,0.30762985473067994
2023-03-13T14:49:47+00:00,0.29636558466363966
2023-03-13T15:01:11+00:00,0.2926440132183957
2023-03-30T20:15:11+00:00,0.19193512515145403
2023-03-30T20:15:11+00:00,0.18845735027701024
2023-03-30T20:59:11+00:00,0.1371573502770012
2023-03-30T20:59:11+00:00,0.13657605121665842
2023-03-31T10:01:23+00:00,0.13319575438309375
2023-03-31T10:01:23+00:00,0.13232575438309374
2023-03-31T10:02:47+00:00,0.12997112392553675
2023-03-31T10:02:47+00:00,0.12910112392553674
